frame_path,source_dataset,source_split,source_person_id,person,man,woman,short_hair,long_hair,bald_hair,black_clothes,white_clothes,red_clothes,blue_clothes,green_clothes,yellow_clothes,brown_clothes,gray_clothes,orange_clothes,pink_clothes,purple_clothes,dress,glasses,hat,backpack,bag,source_annotation_csv,source_image_reference
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0547_c5s1_157470_06.jpg,market1501_attribute,train,547.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0549_c1s3_009246_03.jpg,market1501_attribute,train,549.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0549_c1s3_009921_05.jpg,market1501_attribute,train,549.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0549_c1s3_010046_03.jpg,market1501_attribute,train,549.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0549_c4s3_009898_01.jpg,market1501_attribute,train,549.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0549_c4s3_009923_01.jpg,market1501_attribute,train,549.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0549_c4s3_009998_01.jpg,market1501_attribute,train,549.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0549_c4s3_024229_01.jpg,market1501_attribute,train,549.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0549_c4s3_024254_02.jpg,market1501_attribute,train,549.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c1s3_010396_07.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c1s3_010421_04.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c1s3_010496_02.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c1s3_026301_02.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c2s1_157766_02.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c2s1_157791_02.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c3s1_157958_04.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c3s1_157983_04.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c3s1_158008_04.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c3s1_158033_02.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c3s1_158058_02.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c3s2_011712_02.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c4s3_026479_01.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c4s3_026629_02.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c5s1_158345_02.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c5s2_012280_03.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c5s2_012305_04.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c5s2_012355_02.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c5s2_012455_01.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c5s2_012530_02.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c5s2_012630_01.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c6s2_005543_01.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0551_c6s2_005793_03.jpg,market1501_attribute,train,551.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0552_c1s3_010496_03.jpg,market1501_attribute,train,552.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0552_c1s3_010521_03.jpg,market1501_attribute,train,552.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0552_c2s1_157766_01.jpg,market1501_attribute,train,552.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0552_c2s1_157766_03.jpg,market1501_attribute,train,552.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0552_c2s1_157791_01.jpg,market1501_attribute,train,552.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0552_c3s1_157958_02.jpg,market1501_attribute,train,552.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0552_c3s1_157983_01.jpg,market1501_attribute,train,552.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0552_c3s1_158008_01.jpg,market1501_attribute,train,552.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0552_c5s1_158345_06.jpg,market1501_attribute,train,552.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0554_c1s3_011946_02.jpg,market1501_attribute,train,554.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0554_c1s3_011971_01.jpg,market1501_attribute,train,554.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0554_c1s3_020926_01.jpg,market1501_attribute,train,554.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0554_c3s1_159233_03.jpg,market1501_attribute,train,554.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0554_c3s1_159258_03.jpg,market1501_attribute,train,554.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0554_c3s2_006312_01.jpg,market1501_attribute,train,554.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0554_c3s2_006337_01.jpg,market1501_attribute,train,554.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0554_c3s2_006437_01.jpg,market1501_attribute,train,554.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0554_c5s1_159695_01.jpg,market1501_attribute,train,554.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0554_c5s1_159720_01.jpg,market1501_attribute,train,554.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0554_c5s1_159770_02.jpg,market1501_attribute,train,554.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0554_c5s2_006980_01.jpg,market1501_attribute,train,554.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0554_c5s2_007030_01.jpg,market1501_attribute,train,554.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0554_c5s2_007055_02.jpg,market1501_attribute,train,554.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0554_c6s2_000468_01.jpg,market1501_attribute,train,554.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0554_c6s2_000468_02.jpg,market1501_attribute,train,554.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0554_c6s2_000593_01.jpg,market1501_attribute,train,554.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0554_c6s2_000643_01.jpg,market1501_attribute,train,554.0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c1s3_011946_04.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c1s3_011971_02.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c1s3_027901_01.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c1s3_027951_02.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c3s1_159233_02.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c3s1_159258_02.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c3s2_013287_02.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c3s2_013337_03.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c3s2_013362_03.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c5s1_159695_02.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c5s1_159720_02.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c5s1_159770_01.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c5s2_013980_01.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c5s2_014030_01.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c5s2_014080_04.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c6s2_007393_01.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c6s2_007418_01.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c6s2_007443_01.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c6s2_007468_01.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c6s2_007518_02.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c6s2_007518_03.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c6s2_007593_02.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c6s2_007618_02.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0555_c6s2_007618_03.jpg,market1501_attribute,train,555.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0556_c1s3_011321_04.jpg,market1501_attribute,train,556.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0556_c1s3_011371_03.jpg,market1501_attribute,train,556.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0556_c1s3_013996_02.jpg,market1501_attribute,train,556.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0556_c1s3_014071_04.jpg,market1501_attribute,train,556.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0556_c3s1_158683_02.jpg,market1501_attribute,train,556.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0556_c3s1_161008_01.jpg,market1501_attribute,train,556.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0556_c3s1_161133_01.jpg,market1501_attribute,train,556.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0556_c3s1_161158_01.jpg,market1501_attribute,train,556.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0556_c3s1_161158_05.jpg,market1501_attribute,train,556.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0556_c5s1_159145_03.jpg,market1501_attribute,train,556.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0556_c5s1_159170_01.jpg,market1501_attribute,train,556.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0556_c5s1_159170_04.jpg,market1501_attribute,train,556.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0556_c5s1_159220_01.jpg,market1501_attribute,train,556.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0556_c5s1_159220_05.jpg,market1501_attribute,train,556.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0556_c5s1_159245_02.jpg,market1501_attribute,train,556.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0556_c5s2_000033_02.jpg,market1501_attribute,train,556.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0556_c5s2_000108_03.jpg,market1501_attribute,train,556.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c1s3_014271_03.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c1s3_022976_01.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c1s3_023026_02.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c1s4_067511_02.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c1s4_069236_01.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c1s4_072986_01.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c2s1_161191_02.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c2s1_161241_02.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c2s1_161516_01.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c2s2_005537_04.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c2s2_124952_01.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c2s2_124977_01.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c2s2_130402_01.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c3s1_161658_01.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c3s1_161658_02.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c3s1_161708_01.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c3s2_000046_01.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c3s2_008212_02.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c3s2_128219_05.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c3s2_129544_01.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c5s2_000508_01.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c5s2_008780_02.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c5s2_008805_02.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c5s2_008930_01.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c5s2_134049_08.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c5s2_139349_03.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c6s2_002368_01.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c6s2_002368_02.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c6s2_002393_01.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
data\external\market1501\Market-1501-v15.09.15\bounding_box_train\0557_c6s2_002418_01.jpg,market1501_attribute,train,557.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
