frame_path,source_dataset,source_annotation_csv,source_image_reference,person,man,woman,short_hair,long_hair,bald_hair,black_clothes,white_clothes,red_clothes,blue_clothes,green_clothes,yellow_clothes,brown_clothes,gray_clothes,orange_clothes,pink_clothes,purple_clothes,dress,glasses,hat,backpack,bag
data\external\upar\raw\Market1501\bounding_box_train\0184_c1s5_012511_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c1s5_012511_01.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c1s5_012536_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c1s5_012536_02.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c1s5_012661_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c1s5_012661_01.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c2s2_145102_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c2s2_145102_02.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c2s2_145127_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c2s2_145127_02.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c2s3_013732_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c2s3_013732_01.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c2s3_013857_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c2s3_013857_01.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c3s2_147819_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c3s2_147819_03.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c3s2_147844_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c3s2_147844_01.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c3s2_147869_05.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c3s2_147869_05.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c3s3_020128_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c3s3_020128_01.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c4s1_034376_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c4s1_034376_01.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c4s1_034451_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c4s1_034451_01.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c4s1_034501_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c4s1_034501_03.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c4s1_034526_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c4s1_034526_02.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c4s5_011679_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c4s5_011679_01.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c4s5_011729_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c4s5_011729_01.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c4s5_011779_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c4s5_011779_01.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c4s5_011829_05.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c4s5_011829_05.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c4s5_011879_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c4s5_011879_02.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c5s1_033851_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c5s1_033851_02.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c5s2_148199_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c5s2_148199_01.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c5s2_148274_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c5s2_148274_01.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c5s2_148299_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c5s2_148299_01.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c5s2_148324_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c5s2_148324_01.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c5s3_020415_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c5s3_020415_02.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c6s3_009642_04.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c6s3_009642_04.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c6s3_009667_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c6s3_009667_03.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0184_c6s3_043917_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0184_c6s3_043917_01.jpg,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0185_c2s1_034026_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0185_c2s1_034026_01.jpg,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0185_c2s1_034051_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0185_c2s1_034051_01.jpg,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0185_c3s1_034426_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0185_c3s1_034426_02.jpg,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0185_c3s1_034451_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0185_c3s1_034451_02.jpg,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0185_c5s1_034601_04.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0185_c5s1_034601_04.jpg,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0185_c6s1_035001_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0185_c6s1_035001_03.jpg,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0185_c6s1_035026_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0185_c6s1_035026_03.jpg,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0185_c6s1_035051_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0185_c6s1_035051_03.jpg,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0190_c2s3_072077_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0190_c2s3_072077_03.jpg,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0190_c2s3_072102_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0190_c2s3_072102_02.jpg,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0190_c6s4_004927_04.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0190_c6s4_004927_04.jpg,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0193_c1s1_038076_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c1s1_038076_03.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c1s1_060131_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c1s1_060131_03.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c1s1_060281_05.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c1s1_060281_05.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c1s1_060331_08.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c1s1_060331_08.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c2s1_037501_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c2s1_037501_01.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c2s1_037551_06.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c2s1_037551_06.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c2s1_059746_04.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c2s1_059746_04.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c3s1_037701_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c3s1_037701_02.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c3s1_037751_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c3s1_037751_02.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c3s1_059417_06.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c3s1_059417_06.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c5s1_038001_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c5s1_038001_03.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c5s1_038026_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c5s1_038026_03.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c5s1_038101_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c5s1_038101_02.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c5s1_060073_05.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c5s1_060073_05.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c6s1_038301_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c6s1_038301_02.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c6s1_038326_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c6s1_038326_03.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c6s1_059851_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c6s1_059851_02.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c6s1_059876_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c6s1_059876_02.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c6s1_059901_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c6s1_059901_02.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0193_c6s1_059926_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0193_c6s1_059926_02.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0195_c1s1_070631_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0195_c1s1_070631_03.jpg,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0195_c1s1_070656_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0195_c1s1_070656_02.jpg,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0195_c2s1_037551_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0195_c2s1_037551_01.jpg,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0195_c2s1_037676_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0195_c2s1_037676_01.jpg,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0195_c2s1_070021_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0195_c2s1_070021_02.jpg,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0195_c2s1_070146_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0195_c2s1_070146_01.jpg,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0195_c3s1_037351_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0195_c3s1_037351_03.jpg,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0195_c3s1_070317_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0195_c3s1_070317_03.jpg,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0195_c5s1_038176_04.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0195_c5s1_038176_04.jpg,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0195_c5s1_070698_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0195_c5s1_070698_02.jpg,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0195_c6s1_037801_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0195_c6s1_037801_01.jpg,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0195_c6s1_037826_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0195_c6s1_037826_01.jpg,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0195_c6s1_037876_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0195_c6s1_037876_01.jpg,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0195_c6s1_070876_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0195_c6s1_070876_02.jpg,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0195_c6s1_070901_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0195_c6s1_070901_03.jpg,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0195_c6s1_071001_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0195_c6s1_071001_03.jpg,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0195_c6s1_071076_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0195_c6s1_071076_01.jpg,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c1s1_039276_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c1s1_039276_01.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c1s1_039301_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c1s1_039301_01.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c1s1_039426_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c1s1_039426_01.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c1s1_045251_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c1s1_045251_02.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c1s1_045376_05.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c1s1_045376_05.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c2s1_038651_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c2s1_038651_02.jpg,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c2s1_038651_07.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c2s1_038651_07.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c2s1_038751_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c2s1_038751_03.jpg,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c2s1_044851_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c2s1_044851_02.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c2s1_044851_07.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c2s1_044851_07.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c2s1_044926_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c2s1_044926_02.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c3s1_038876_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c3s1_038876_01.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c3s1_038926_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c3s1_038926_02.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c3s1_038976_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c3s1_038976_02.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c3s1_044601_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c3s1_044601_01.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c3s1_044676_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c3s1_044676_02.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c4s1_039551_05.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c4s1_039551_05.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c4s1_039651_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c4s1_039651_03.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c4s1_062907_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c4s1_062907_02.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0197_c4s1_062932_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0197_c4s1_062932_02.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
